SUBJECT	SESSION	ROW	SPEAKER	UTTERANCE
91	5	609	P	did we leave one out?
91	5	618	C	you -- you -- you -- you not -- one left more.
91	5	619	P	did we leave one out again?
91	5	647	C	that one --
91	5	664	C	we -- we lose one more.
91	5	665	C	mama, we lose one more.
91	5	668	C	mom, we lose one more.
91	5	669	P	oh we left that one in, huh?
91	5	700	C	we lefted one more.
91	5	701	P	we left one in the box, huh?
91	5	726	C	one, two, three, four, five.
91	5	743	C	one, two, three, four.
91	5	750	P	one, two, three, four, five.
91	5	761	P	in this one?
91	5	770	C	one, two, three, four, five, six.
91	5	771	C	one, two, three, four, five.
91	5	779	P	one, two, three, four, five.
91	5	790	C	one, two --
91	5	798	P	ok, one, two --
91	5	802	P	one, two, three, four, five.
91	5	826	C	one, two.
91	5	827	C	one, two, three.
91	5	828	C	one, two, three, go.
91	5	841	C	one, two, three, four.
91	5	842	C	one, two, three, four, five.
91	5	859	P	one, two, three, four, five.
91	5	890	C	one, two.
91	5	891	C	one, two, three.
91	5	892	C	one, two, three, four, five.
91	5	914	P	I don't think we have any of those ones.
91	5	920	C	we got the last one.
91	5	923	C	me -- I want that one.
91	5	938	C	me -- got a one last cheese in bag.
91	5	939	P	yeah, you got the last one.
91	5	958	P	you just had one so you can have a rest for a little bit now.
91	5	962	C	one.
91	5	1051	C	uh, I'm get -- gonna stay one more minute.
91	5	1084	P	one.
91	5	1159	P	that's a good one.
91	5	1235	P	well maybe he thought you already had one.
91	5	1288	P	we were looking at some ones of you when you were only a little baby.
91	5	1310	C	this -- this one -- this can.
91	5	1326	P	was it the one at the shop?
91	5	1335	C	that one?
91	5	1348	P	try that one.
91	5	1432	C	I -- you wanted to give him one.
91	5	1451	C	oh, you need one.
91	5	1568	C	we need another one.
91	5	1577	P	let's see your other one.
91	6	10	P	we have to do one arm first.
91	6	11	C	mommy I don't need the other one.
91	6	13	P	not just one arm with sun+screen.
91	6	24	P	one more last bit, ok?
91	6	125	P	put one leg over.
91	6	175	P	it's just a little one.
91	6	193	P	I can't remember seeing one.
91	6	200	P	maybe he wants one of our berries.
91	6	232	P	well I'm sure we can find another one.
91	6	233	P	how about Emily has one and we'll get another one for Bella.
91	6	234	C	no I want the one --
91	6	236	C	no I want another one!
91	6	239	C	### another one.
91	6	255	P	well we're going to get you one.
91	6	256	P	come and get you one in here.
91	6	258	P	a nice one.
91	6	271	P	that's a really big thick one.
91	6	273	C	no I want this one!
91	6	274	P	this is the better one.
91	6	278	C	this one and this one.
91	6	284	C	Caroline I got two of them if you need one more.
91	6	286	C	because if you need another one.
91	6	295	C	can you can come get this one if -- if you need it.
91	6	311	C	if we make a bigger one -- a circle.
91	6	315	C	and I found one.
91	6	316	C	oh no I need another one.
91	6	317	C	let's share this one.
91	6	334	C	we have to paint+ this one.
91	6	342	C	and this is one --
91	6	343	C	and this one was dirty.
91	6	356	C	have to paint+ these ones.
91	6	387	C	I want one!
91	6	505	C	I want one.
91	6	537	C	dad this one color.
91	6	539	C	I don't know which one this one.
91	6	559	C	### take this one.
91	6	564	C	only one more.
91	6	565	P	and that's your last one.
91	6	607	P	they like that one better.
91	6	608	C	because these ones don't have --
91	6	611	C	those ones don't have --
91	6	639	C	we did in the one with the little ###
91	6	640	P	not the one with the seats?
91	6	641	C	the one with no seats.
91	6	805	P	well I guess he's a stuffed one.
91	6	819	P	yeah that's the one.
91	6	907	C	Hope there one more tiger one.
91	6	908	C	tiger one.
91	6	909	P	that's an easy one.
91	6	952	C	and one.
91	6	965	C	um ### Madeline can't find the other one.
91	6	969	C	### play the one --
91	7	7	C	I -- this one's mine and this one's Catherine's.
91	7	15	P	but now you got one in your own room for a little while.
91	7	16	C	and you had one in your own room.
91	7	29	P	you got one of your Christmas gifts early, didn't you?
91	7	75	P	if you like we can make a small one right now.
91	7	76	C	we can make a small one.
91	7	148	P	that's a tricky one because it's on a curve.
91	7	198	P	just one cookie?
91	7	226	C	no more cut that little windy one.
91	7	239	C	no no no when we're done with this one.
91	7	273	C	can you do this one but I'll glue it.
91	7	310	C	do you like -- do you like spicy ones?
91	7	340	C	and one more.
91	7	341	C	and only one more speck of white.
91	7	450	P	that one that fell down.
91	7	470	C	which one?
91	7	476	P	what was this one for?
91	7	477	C	that one was a thing what I made with Jane.
91	7	498	P	and you were spinning one this morning?
91	7	502	C	yeah we can just get a new one.
91	7	504	P	get a new one.
91	7	508	C	I want get one Elaine and me.
91	7	532	C	I got one.
91	7	548	C	um I'll give this one to Elaine.
91	7	565	P	I think that's your right boot -- that one.
91	7	569	P	just like Abby's little pink one.
91	7	601	C	that one.
91	7	632	P	can you remember what that one is?
91	7	635	P	just silver ones.
91	7	638	P	I guess it didn't like that one either.
91	7	640	P	I'll take your silver -- brown ones.
91	7	644	C	and I'll do this one.
91	7	655	C	mama I'm getting those ones.
91	7	675	P	oh because that was only fifty this one.
91	7	690	C	yeah so no one can see us.
91	7	747	P	would you like to sit on one of these stools over here for a little bit?
91	7	752	P	should we sit in these ones?
91	7	755	C	because these ones that look kind of spinny.
91	7	786	C	you can try -- you can have the big one.
91	7	832	C	which one?
91	7	846	C	I want to eat one more.
91	7	853	C	no one --
91	7	856	P	oh there's one over --
91	7	865	C	and this one.
91	7	866	C	this one.
91	7	921	C	this one is green.
91	7	922	P	it's broken one.
91	7	931	P	no no the other one.
91	7	962	C	Will you get a big one?
91	7	1019	C	I got one for daddy.
91	7	1035	C	I'm going to the first one.
91	7	1079	P	one little piece?
91	7	1092	C	that one mommy.
91	7	1142	C	one.
91	7	1146	C	that one's nipping that.
91	7	1149	C	one.
91	7	1151	C	that one's sleeping.
91	7	1153	C	and that one is sleeping.
91	7	1200	C	and you can kind of do with that one --
91	7	1269	C	a big one.
91	7	1322	P	oh a nice gentle one because she just ate and we don't want her to get sick.
91	7	1404	P	the -- the Catherine's one?
91	7	1492	C	which one?
91	7	1541	C	how about we cut out you and daddy one --
91	7	1543	P	let's leave that one there for a little bit.
91	7	1545	P	but no one else's.
91	7	1550	C	it's -- other one has sunshine.
92	5	6	C	that one.
92	5	8	C	I want that one.
92	5	39	P	we'll play with this one later.
92	5	57	C	I want to do that one.
92	5	58	C	that one --
92	5	59	P	this one?
92	5	121	P	you want to make one of those?
92	5	134	P	I think we can make him with this one.
92	5	180	C	this one's ###.
92	5	222	P	ok, I got one of them down.
92	5	224	P	I got one color, ok?
92	5	297	P	do you want to make one of these designs?
92	5	340	P	can one of his friends come help him?
92	5	341	P	one of the other trains?
92	5	492	P	that's a nice one.
92	5	501	P	I think just the green one.
92	5	502	C	this not the ### one.
92	5	505	C	and not this one.
92	5	506	P	not the blue one.
92	5	507	C	not the yellow one.
92	5	508	P	not the yellow one.
92	5	509	P	not the purple one.
92	5	510	C	not the -- not the yellow one.
92	5	511	P	not the yellow one.
92	5	512	C	not the green one.
92	5	513	P	not the green one.
92	5	514	P	oh, I think the green one does.
92	5	526	C	one.
92	5	527	C	one.
92	5	589	C	### ocean one.
92	5	595	P	an ocean one.
92	5	597	P	ooh, let's do the octopus one.
92	5	622	P	which one do you want to do?
92	5	623	P	which one do you want to do?
92	5	635	P	this one is --
92	5	713	P	oh, what's that one?
92	5	715	C	this one.
92	5	749	P	and this is -- I think this one is called --
92	5	784	C	which one that one?
92	5	789	P	that's a cool one.
92	5	795	P	which one's a sting+ray?
92	5	807	C	this one.
92	5	808	P	this one?
92	5	837	C	this one.
92	5	838	P	yeah, what's that one?
92	5	839	P	that's a cool one.
92	5	847	P	what's that one?
92	5	859	P	what's that one?
92	5	862	P	ooh, that's a nice one.
92	5	903	C	### the spiky one.
92	5	904	P	spike one.
92	5	910	P	what's this one?
92	5	965	P	which one?
92	5	966	P	like that one?
92	5	968	C	### find that one.
92	5	969	P	let's find that one.
92	5	985	C	get this one.
92	5	1091	C	I'm -- ## eat ### this one.
92	5	1165	P	this one -- what is that one?
92	5	1354	P	how about this cool one?
92	5	1372	P	how about this one?
92	5	1373	P	want to read this one?
92	5	1375	P	or this one?
92	5	1382	P	what's this one?
92	5	1409	P	what's the last one?
92	5	1413	P	what's that one?
92	5	1505	P	there's one right there.
92	5	1507	P	there's one right here, ###.
92	5	1509	P	there's one right here.
92	5	1511	P	this one.
92	5	1549	P	on this one?
92	5	1595	C	it ### -- the -- the pink one.
92	5	1698	P	want to do this one?
92	5	1699	P	haven't don't that one.
92	5	1713	C	the daddy one.
92	5	1714	P	that's a daddy one.
92	5	1777	C	one.
92	5	1778	P	one.
92	5	1785	C	one.
92	5	1843	C	let's read this -- this one.
92	5	1844	P	let's read this one.
92	5	1845	C	I read this one.
92	5	1847	P	while mommy read this one, you read that one?
92	5	1863	P	can you read this one to me?
92	5	1865	C	I don't want to do this one.
92	5	1866	C	that one.
92	5	1867	P	which one do you want to do?
92	5	1916	P	remember we were reading this one this morning?
92	5	1917	C	this one this morning?
92	5	1918	P	what's this one?
92	5	1963	P	let's do a different one.
92	5	2110	P	###, what's that one?
92	5	2113	P	what's that one?
92	5	2119	P	what's that one?
92	5	2127	P	what's that one?
92	5	2165	P	do you want to read the x@l one?
92	5	2167	P	tricky tricky ones.
92	5	2223	P	what's that one?
92	5	2315	P	I think he goes on one of these pages.
92	5	2316	C	one of these pages.
92	5	2322	C	that's this one.
92	5	2380	C	this is -- a spiny one.
92	5	2422	C	### which one -- I find a big blue --
92	5	2517	P	let's find one!
92	5	2518	C	### find one.
92	6	41	P	### put one candle here.
92	6	46	P	one, two --
92	6	66	C	can she eat this one?
92	6	67	C	this one?
92	6	68	C	this one?
92	6	93	C	I'll give you one more.
92	6	94	P	one more?
92	6	95	P	one more piece?
92	6	134	C	### name one.
92	6	135	P	I don't know if you know that one yet.
92	6	287	P	he's going to do one.
92	6	290	P	one.
92	6	420	P	I'll use one of these.
92	6	504	P	what's this one?
92	6	667	P	so that -- this one doesn't overflow.
92	6	668	P	you want to put all the bread in one box?
92	6	674	P	this one is meat.
92	6	677	P	we're going to put just bread in this one.
92	6	686	P	want to put just bread in one box?
92	6	771	P	I know where one is.
92	6	772	P	is there one in the bath+room?
92	6	773	C	the one in my bath+room.
92	6	850	C	when I saw one sun+flower is a tree.
92	6	964	P	it's a heavy one.
92	6	968	P	this is your biggest one, I think.
92	6	969	C	let's bring this one.
92	6	970	P	let's bring this one.
92	6	1060	P	this one says forward.
92	6	1062	P	this one puts the dumper goes out.
92	6	1063	P	and this one puts the power shovel up.
92	6	1119	P	who's this one?
92	6	1134	P	but there's another one.
92	6	1151	P	that's my favorite one.
92	6	1377	P	oh, there's a different one called Diesel.
92	6	1430	P	the big ones like this that pull in the front have whistles.
92	6	1445	C	in this one ###
92	6	1447	P	in that one.
92	6	1458	P	they're two good ones.
92	6	1541	P	can he pull that one?
92	6	1546	C	he can't be that one.
92	6	1561	C	let's do that one.
92	6	1717	P	one.
92	6	1767	P	I'm going to do it real quick one more time.
92	6	1769	P	one two three.
92	6	2184	C	that's a fresh one.
92	6	2185	P	that's a fresh one?
92	6	2203	C	that's a fresh one for me.
92	6	2205	C	Spider_Man wants one too.
92	6	2207	C	I want that one.
92	6	2227	C	he can have the red one.
92	6	2228	P	he can have the red one.
92	6	2229	P	the red one maybe is the cherry?
92	6	2230	P	and the green one, maybe that's a lime?
92	6	2243	P	I want a chocolate one.
92	6	2246	C	you can have a chocolate one.
92	6	2263	C	no, I don't have that one.
92	6	2286	P	that's mommy's favorite one.
92	6	2289	P	we tried that one?
92	6	2305	P	a red one.
92	6	2307	P	a big one.
92	6	2309	C	can you give me one?
92	6	2388	P	he wants that one?
92	6	2390	P	and the ice+cream man gives him one.
92	6	2396	C	Spidey one?
92	6	2409	P	I have a green one from my green popsicle.
92	6	2410	P	and I have a blue one from my blue popsicle.
92	6	2411	C	I want to get one.
92	6	2414	C	I want to get -- get one blue one, and a red -- red one.
92	6	2416	C	he wants a red one.
92	6	2461	P	one two three.
92	6	2522	P	one of these?
92	6	2559	C	happened to this one?
92	6	2562	P	what happened to that one?
92	6	2570	P	remember I put this one on your hand?
92	6	2575	P	do you want another one?
92	6	2605	P	it's this one.
92	6	2619	P	I found that one.
92	6	2621	P	I found that one.
92	6	2641	P	remember this one?
92	6	2646	P	remember this one?
92	6	2650	C	I ### this one.
92	6	2786	P	that's a tricky one.
92	6	2897	P	do you like this one?
92	6	2901	C	want to read another one.
92	6	2903	P	which one?
92	6	2904	P	which one do you want to read?
92	6	2905	P	pick one out.
92	6	2906	P	any one.
92	6	2916	P	you like that one?
92	6	2971	P	"Little_Cloud liked the way trees never moved and stayed in one place."
92	6	2977	P	what's this one?
92	6	3001	P	"then all the clouds changed into one big cloud and rained."
92	6	3003	P	want to read another one?
92	6	3004	P	pick one out.
92	6	3005	P	whatever one you want.
92	6	3013	P	or which one?
92	6	3014	P	pick any one.
92	6	3021	P	want that one?
92	6	3085	P	want to read another one?
92	6	3109	P	or a different one?
92	6	3110	C	a different one.
92	6	3122	P	Goldilocks is on the chair if you want that one.
92	6	3128	C	this one.
92	6	3130	P	that's a good one.
92	6	3143	P	this a good one about the solar system.
92	6	3160	P	"and soon you'll be able to name every one."
92	6	3172	C	it's Thing One.
92	6	3181	P	this one right here.
92	6	3199	P	you like this one?
92	6	3202	C	this one.
92	6	3203	P	that one?
92	6	3205	P	that's a good one.
92	6	3207	P	that's a good one.
92	6	3212	P	Nona brought us this one too?
92	7	3	P	here's your other ones.
92	7	26	C	we can do a other one.
92	7	27	C	I want to get that one.
92	7	28	C	I wan to get that one mommy.
92	7	30	C	I want to get that mud truck one.
92	7	32	C	I want that mud truck one.
92	7	33	P	the mud truck one?
92	7	39	P	the one that has the trucks?
92	7	40	P	this one?
92	7	41	C	that one.
92	7	72	C	mommy, let's do one.
92	7	74	C	### the other ones.
92	7	94	P	so we're not going to know which one.
92	7	96	C	what goes for my one?
92	7	98	P	hold on to that one.
92	7	100	P	we're going to do this one.
92	7	101	C	I want to do the airplane one.
92	7	107	P	this one has a diamond.
92	7	126	P	and what's that one?
92	7	128	P	what is that one?
92	7	132	P	see this one needs another triangle piece to match it.
92	7	140	C	mommy, how are we going to -- how are going to do this one?
92	7	148	P	look at this one.
92	7	153	P	ok, I'm going to help you in just one minute.
92	7	172	P	do you think that one looks like part of a ship?
92	7	179	C	that's a airplane one.
92	7	180	P	and that's a ship one.
92	7	186	P	these are the truck ones.
92	7	189	P	here's a fire+truck one.
92	7	190	P	here's a fire+truck one.
92	7	200	P	remember like in the other one?
92	7	233	P	then what's this one?
92	7	234	P	what's on the back of that one?
92	7	264	P	I know you haven't done this one before.
92	7	265	P	so this is a new one.
92	7	274	C	um, we need to do the bicycle one too.
92	7	275	P	we can do the bicycle one after we do the fire+truck.
92	7	295	P	now how about this one?
92	7	337	C	this one goes.
92	7	352	P	one more.
92	7	363	P	you like that one?
92	7	376	P	which one do you want to do next?
92	7	377	P	which one do you --
92	7	394	P	I know you haven't done this one before.
92	7	395	P	you haven't done this one.
92	7	439	P	I know this is a tricky one.
92	7	440	P	we haven't done this one before.
92	7	537	C	and how we have one too.
92	7	538	P	one last piece.
92	7	546	C	mommy let's do one um --
92	7	547	P	ok, we'll do the next one.
92	7	556	P	it's a pretty one.
92	7	559	P	no one's riding it right now, but maybe the person that rides it is in -- is at the beach.
92	7	560	P	which one do you want to do now?
92	7	566	P	want to find all the diamond ones for me?
92	7	606	P	maybe that one goes.
92	7	622	P	we read that one last night.
92	7	638	P	I found this one.
92	7	639	P	maybe that one might go.
92	7	645	P	maybe this one might go somewhere.
92	7	675	P	this one goes there.
92	7	676	P	I think this one --
92	7	699	C	I can find one.
92	7	703	P	one more piece?
92	7	710	C	let's do another one.
92	7	711	P	it's the last one.
92	7	712	C	going to be a big one!
92	7	713	P	it'll be a big one!
92	7	714	P	what's this one of?
92	7	782	P	that one.
92	7	827	C	no, that one not the blue ocean.
92	7	857	P	that one kind of sticky because they're --
92	7	858	P	that one might go there.
92	7	860	P	so this one might go somewhere like that.
92	7	876	P	I think this one might fit.
92	7	904	P	one two three!
92	7	973	P	you want to do the big one on the floor?
92	7	975	P	the big whale -- world one?
92	7	976	P	that's a good one.
92	7	983	C	### I don't want to do that one, because I want to do -- that one.
92	7	985	P	you want to do the big world one?
92	7	988	C	I just want that -- just that girl and that boy one on it.
92	7	992	P	ah, the zoo one.
92	7	995	C	I don't want to do that one.
92	7	999	P	do you want this one or the zoo one?
92	7	1002	P	this one?
92	7	1003	C	this one.
92	7	1004	P	or this one?
92	7	1005	C	that one.
92	7	1007	P	the really big one?
92	7	1010	P	ok, well one thing at a time.
92	7	1013	P	well we can play with only one.
92	7	1036	P	do you want to first do the big one on the floor?
92	7	1057	P	we're going to play with one thing at a time.
92	7	1058	C	I want to play with one puzzle.
92	7	1061	P	or do you want to do the one with animals on the floor?
92	7	1064	P	let's go do that one.
92	7	1068	P	let's do the animal one.
92	7	1118	C	this monkey's hanging one.
92	7	1119	C	this monkey's hanging one.
92	7	1121	C	and this one.
92	7	1132	P	one.
92	7	1141	P	only one more.
92	7	1152	C	one.
92	7	1159	C	one little monkeys running around.
92	7	1162	C	one little scary --
92	7	1182	P	want to say one.
92	7	1187	P	one.
92	7	1211	C	that one hang.
92	7	1286	P	ok, can I have one train?
92	7	1324	P	one two three.
92	7	1402	P	this one is a little tricky.
92	7	1515	C	one monkey.
92	7	1517	C	one monkey hanging on the rope.
92	7	1523	C	one.
92	7	1540	C	one the monkeys comed out.
92	7	1615	P	maybe we did one.
92	7	1625	P	what do you think I should do with this one.
92	7	1640	C	we did that one.
92	7	1641	P	we've done this one.
92	7	1685	P	because each one has a little --
92	7	1688	P	each one has a little message.
92	7	1691	P	Usually you only open one day at a time.
92	7	1693	P	like first day you open one.
92	7	1694	P	and second day you open one.
92	7	1695	P	third day you open one.
92	7	1697	P	look what this one says.
92	7	1703	P	what does this one say underneath?
92	7	1723	P	what's under this one.
92	7	1735	P	what's under this one?
92	7	1756	P	that one says "Think about what Santa would want for Christmas."
92	7	1757	P	and this one --
92	7	1767	C	ooh, this one.
92	7	1779	P	and this one says "Shop for a gift for someone special."
92	7	1796	P	this one's stuck.
92	7	1832	P	you want to open this one?
92	7	1834	P	that's number one.
92	7	1848	P	here, I'll help you open this one.
92	7	1851	P	that one says "Listen to your favorite Christmas tape or cd."
92	7	1854	C	open this one.
92	7	1863	P	you can make one.
92	7	1884	P	just the ones with numbers open.
92	7	1912	C	what's this one ###
92	7	2146	P	let's put this one.
92	7	2169	C	we have one more piece.
92	7	2219	P	can you put that one up at the corner?
92	7	2313	P	that's a tricky one.
92	7	2320	P	that's a funny one.
92	7	2480	P	let's put this one.
92	7	2541	P	where do you think that one goes?
92	7	2548	C	let's see the other one.
92	7	2559	P	how about this one?
92	7	2569	P	I have one more.
92	7	2600	C	let's do this one.
92	7	2602	C	the airplane one.
92	7	2603	P	the airplane one.
92	7	2609	P	want to do the airplane one again?
92	7	2628	P	this one's to a different puzzle.
92	7	2688	P	you want to finish this one?
92	7	2693	C	um, today I'm putting this airplane in one.
93	5	77	P	is that the one you were looking for?
93	5	94	P	"here, let's put you on this other stool because you might fall down on this one."
93	5	159	C	that one doesn't come out.
93	5	163	C	I try this one.
93	5	175	C	I tried this one.
93	5	177	C	I try this one.
93	5	233	C	get this one.
93	5	265	C	no this one.
93	5	269	C	we already do this one.
93	5	279	C	I touch this one.
93	5	288	C	I don't want that one.
93	5	321	C	there one zipper.
93	5	373	P	I think that one works better.
93	5	374	C	this one?
93	5	376	P	I'm pretty sure that one goes faster.
93	5	412	C	"hey, not this one."
93	5	413	P	why don't you put that one --
93	5	414	P	I don't know where that one goes.
93	5	415	P	that one might go to your tool bench.
93	5	420	C	that one go faster.
93	5	421	C	this one stay in blue hole.
93	5	486	C	I got one.
93	5	490	C	I got this one.
93	5	491	C	this one fit?
93	5	605	P	"oh, that one does."
93	5	687	P	because those are just the ones I grabbed.
93	5	778	P	"um, that is one of them you can tell, actually."
93	5	816	C	I don't need one.
93	5	819	C	I don't need one.
93	6	137	P	that one is not going to stick anymore sweetheart.
93	6	138	P	we're going to have to have a new one.
93	6	139	C	why a new one?
93	6	244	C	that is a funny one.
93	6	250	C	that is a silly one.
93	6	251	C	that one was silly.
93	6	255	C	that silly one.
93	6	687	P	"oh, you did find a big one, didn't you?"
93	6	701	P	I got one more stitch.
93	6	704	P	one.
93	6	707	P	one.
93	6	712	P	one.
93	6	752	C	"hey, that one went crooked."
93	6	790	P	"yes, you got sand in that one."
93	6	791	C	"maybe that one sand,"
93	6	792	P	"oh, lots of sand in that one."
93	6	810	C	look in this one.
93	6	814	C	this one have dirt.
93	6	959	P	I'll peel you another one.
93	6	965	C	is you cut Carrie one?
93	6	966	P	you guys are going to split this one.
93	6	972	P	one.
93	6	985	P	I'll get that one in a minute.
93	6	1022	P	I have no idea how but Mom's got one today.
93	6	1024	P	there is another one.
93	6	1042	P	"no, I'm just going to cut one kind of cheese."
93	6	1090	C	that a funny one.
93	7	36	C	the -- the green one is mine and the yellow one is Carrie's.
93	7	37	P	the yellow one is Daddy's, Ryan.
93	7	40	C	and the green one's mine and the white one's Carrie's.
93	7	95	C	that was a silly one.
93	7	105	C	the bed was right to the grocery store and it goes inside the and Daddy build one of these.
93	7	116	C	but I only have one.
93	7	117	C	but where's my other one?
93	7	152	C	do you want to see my other one?
93	7	191	P	I only have one hand.
93	7	230	C	it was trying to bounce on one of these steps to go all the way up to there.
93	7	249	C	Pooh_Bear stays outside but this one stays inside so doesn't get ###.
93	7	262	C	this one right here -- foot.
93	7	269	C	um, the green one.
93	7	272	C	that one.
93	7	283	C	and there's one of my money.
93	7	285	C	just one.
93	7	310	P	you know what one I'm talking about?
93	7	314	P	you know which one I mean?
93	7	316	P	the blue squeaky one.
93	7	320	P	you can play with that one if you keep it on the floor.
93	7	322	P	that one in your hand you can't use.
93	7	324	P	there's a white soccer ball a little bit -- that little one in your toybox.
93	7	325	C	oh, that one.
93	7	333	C	well I got a blue one but it doesn't squish.
93	7	347	P	you found the blue squishy one?
93	7	350	C	you want to see my squishy one?
93	7	400	C	this one is my own from my birthday.
93	7	427	C	that belong from my birthday one.
93	7	443	C	that one is silly.
93	7	467	C	some of these for my bed after this one gets all teared up.
93	7	522	P	that one doesn't do it.
93	7	540	C	we go through this one and --
93	7	628	P	take these ones over there too please.
93	7	644	P	I think this one has got Play_Doh on it we might want to get off.
93	7	677	P	that one goes in my stuff.
93	7	691	P	see the blue one on the floor over there?
93	7	720	P	here, you can throw that one in the trash can?
93	7	725	C	I did throw it in the bottom one.
93	7	775	C	now this one doesn't belong in the trash can.
93	7	782	C	it goes in one of these holes.
93	7	994	P	no, the other ones I'm not going to make into letters I don't think.
93	7	1054	P	that's one.
93	7	1095	P	oh, that one's Ryan's.
93	7	1194	C	the crunchy ones?
93	7	1195	C	well, we make these ones the best.
93	7	1202	C	I want peanut butter and -- and jelly in pretzels and I dip one of my pretzels into my jelly and one of my pretzels get into my peanut butter.
93	7	1226	P	the next one you're just going to have to eat.
93	7	1264	C	I need another one.
93	7	1273	C	uh, Boobah is my costume and Boobah is my toy but this one is from my birthday.
93	7	1274	C	but Mommy buyed my Boobah one.
93	7	1305	C	did your Dad build one of these beds sometimes?
93	7	1314	C	I love to sleep with this one too.
94	5	12	P	I'll grab one more.
94	5	14	P	I think Katie washed this one last.
94	5	96	P	these are tricky ones.
94	5	107	P	"here, we'll add this one to this."
94	5	176	P	"here, you grab that one."
94	5	181	P	is that going to be a big one or should we make it smaller?
94	5	201	P	put that one.
94	5	214	P	one.
94	5	214	C	one.
94	5	284	C	this one now.
94	5	382	P	there is one.
94	5	482	P	"we'll make the next ones crispy for Dad, Ok?"
94	5	506	P	this one?
94	5	507	C	that one.
94	5	559	C	one for Molly.
94	5	561	C	and here is one for our brothers and sisters.
94	5	591	P	"I put them back in, but we can share one."
94	5	592	P	do you want one?
94	5	627	P	do you want this one?
94	5	650	P	one spoon or two?
94	5	710	P	one?
94	5	771	P	one day you'll tell me what to do.
94	5	1095	P	one.
94	5	1099	P	dad can wear one too.
94	5	1100	P	we have an extra one.
94	5	1101	P	this one is different.
94	5	1102	P	this is the one Mike and Chirstina got you.
94	5	1111	P	but you're wearting -- which one are you wearing today?
94	5	1157	P	take another one.
94	5	1285	P	do you want to wear one?
94	5	1310	P	take one.
94	5	1346	C	"one, two, three."
94	5	1347	P	"one, two, three?"
94	5	1348	P	"one, two, three, four, five?"
94	5	1428	P	one.
94	5	1469	P	the striped ones?
94	5	1470	P	the orange and white ones.
94	5	1474	P	one more.
94	5	1516	C	"one, two, three."
94	5	1535	P	elephant goes on the little one.
94	5	1541	P	this one.
94	5	1547	P	the bigger circle goes on this one.
94	5	1550	P	that one goes here.
94	5	1595	P	is there another squeaky one in here?
94	5	1596	C	"yes, that is another squeaky one."
94	5	1602	P	please Mom can I have that one?
94	5	1606	P	the other one is behind you.
94	5	1609	P	the other one is behind you.
94	5	1614	C	is there another one here?
94	5	1617	C	there is one.
94	5	1633	P	what does the red one -- what does the red one have on it?
94	5	1635	P	what does the yellow one or orangey yellow one have on it?
94	5	1729	P	which one do you want to do?
94	5	1748	C	it is the one outside.
94	6	22	P	jump on one foot and catch the balloon.
94	6	164	C	the blue one.
94	6	230	P	patty is one of our neighbors.
94	6	271	P	that is one tough balloon.
94	6	357	P	"here, we'll do one thing at a time."
94	6	364	P	which one?
94	6	365	C	this one.
94	6	369	P	which one do you want?
94	6	371	C	where is the other one?
94	6	372	P	the other one what?.
94	6	382	C	and where is the other one?
94	6	383	P	other one what?
94	6	385	C	this one.
94	6	593	P	maybe we can make one of the bread pieces cheese.
94	6	749	P	can you get the other one please?
94	6	973	P	we can do a pretend one.
94	6	974	P	can you give me a pretend one?
94	6	976	C	I have to get a real one.
94	6	981	P	"here, we'll get a dry one."
94	6	1007	C	make sure there is water in this one.
94	6	1058	C	"uh, I'm one of the ladies."
94	6	1059	P	one of the ladies?
94	6	1089	C	you get one more chance.
94	6	1104	P	I have one over here.
94	6	1147	P	and I'll be one of the ladies?
94	6	1175	P	one.
94	6	1260	P	one last thing.
94	6	1335	P	that one is too big for you.
94	6	1337	P	"that one is too big for you, remember?"
94	6	1339	P	this one is just right.
94	6	1464	P	which one?
94	6	1630	P	you get one last try.
94	6	1652	P	one.
94	6	1733	C	let me draw another one of Mulans.
94	6	1904	P	let me do it one thing at a time.
94	7	19	C	you can ride on that one.
94	7	159	C	he's a big gigantic one.
94	7	171	P	maybe one day you can have a big horse like that
94	7	174	C	he's a gigantic one.
94	7	267	P	the big ones?
94	7	338	P	he's the one who splashed you,.
94	7	389	C	which one?
94	7	395	P	I don't remember which one's Mom.
94	7	477	C	one like this.
94	7	480	P	here, let me run and get one.
94	7	481	P	I think I have one on the table over here.
94	7	488	C	Rosepetal can wear this one and her Mom can wear this one.
94	7	489	P	well I might have a different one.
94	7	492	P	you want Rosepetal to have this one?
94	7	493	C	I want Rosepetal have this one.
94	7	497	P	I'm not putting one on.
94	7	511	C	now you wear this one.
94	7	528	C	other one.
94	7	529	P	the one you're wearing.
94	7	530	P	the one that matches.
94	7	531	P	here's one with two birds on it
94	7	532	P	do you want to wear that one?
94	7	541	C	not wearing one?
94	7	552	P	you can put this one on you.
94	7	585	C	there's one with a flower on it.
94	7	587	C	a purple one, please.
94	7	599	P	this one has a dragon on it.
94	7	605	C	now can I have that one?
94	7	655	C	you hold this one.
94	7	670	C	I need this one and this one.
94	7	690	P	which one?
94	7	777	C	what's on this one?
94	7	797	C	this one.
94	7	798	C	that one.
94	7	852	C	can you hold that one please?
94	7	859	P	what number is this one?
94	7	873	C	I'm not ready for that one yet.
94	7	888	P	one two three four five --
94	7	892	P	one two three four five six --
94	7	936	P	is that one Ok?
94	7	1053	C	you hold this one, Mommy.
94	7	1055	C	and I will play with the red one.
